,Journal,Vol,Issue,Issue Year,First Page,Last Page,Pages
0,Case Western Reserve Law Review,Vol.  60,1 (Fall 2009),2009,1,46,1-46
0,Ohio State Law Journal,Vol.  62,2 (2001),2001,933,950,933-950
0,Journal of Intellectual Property Law,Vol.  1,1 (Fall 1993),1993,135,166,135-166
0,Journal of Intellectual Property Law,Vol.  10,2 (Spring 2003),2003,309,318,309-318
0,Southern California Interdisciplinary Law Journal,Vol.  4,2 (Winter 1995),1995,293,312,293-312
0,Journal of Intellectual Property Law,Vol.  12,2 (Spring 2005),2005,489,500,489-500
0,UMKC Law Review,Vol.  83,2 (Winter 2014),2014,313,328,313-328
0,Buffalo Law Review,Vol.  59,1 (January 2011),2011,141,212,141-212
0,University of Illinois Law Review,Vol.  2012,4 (2012),2012,1051,1102,1051-1102
0,Washington University Law Review,Vol.  94,2 (2016),2016,341,422,341-422
0,Journal of Law and Religion,Vol.  6,2 (1988),1988,279,296,279-296
0,Harvard Journal of Law & Technology,Vol.  29,1 (Fall 2015),2015,1,32,1-32
0,Texas Journal of Women and the Law ,Vol.  5,1 (Fall 1995),1995,83,100,83-100
0,Texas Law Review,Vol.  73,3 (February 1995),1995,571,596,571-596
0,Georgia Law Review,Vol.  41,3 (Spring 2007),2007,849,866,849-866
0,Alabama Law Review,Vol.  42,3 (Spring 1991),1991,1275,1352,1275-1352
0,Journal of Intellectual Property Law,Vol.  11,1 (Fall 2003),2003,iii,iv,iii-iv
0,Vanderbilt Law Review,Vol.  26,,,1125,1178,1125-1178
0,Journal of Legal Education,Vol.  34,4 (1984),1984,619,637,619-637
0,Louisiana Law Review,Vol.  67,2 (Winter 2007),2007,489,522,489-522
0,Tulane Law Review,Vol.  78,6 (June 2004),2004,1955,2008,1955-2008
0,Judicature,Vol.  56,3 (October 1972),1972,100,107,100-107
0,Louisiana Law Review,Vol.  58,2 (Winter 1997),1997,423,448,423-448
0,Louisiana Law Review,Vol.  47,1 (1986-1987),1986,123,152,123-152
0,Texas Law Review,Vol.  64,2 (October 1985),1985,415,419,415-419
0,Loyola Law Review,Vol.  29,3 (Summer 1983),1983,647,688,647-688
0,ABA Journal,Vol.  78,2 (February 1992),1992,58,76,58-76
0,Louisiana Law Review,Vol.  34,2 (1973-1974),1973,396,426,396-426
0,Louisiana Law Review,Vol.  59,3 (Spring 1999),1999,647,656,647-656
0,Louisiana Law Review,Vol.  43,4 (1982-1983),1982,1001,1018,1001-1018
0,Louisiana Law Review,Vol.  59,2 (Winter 1999),1999,409,414,409-414
0,Journal of Urban Law,Vol.  47,2 (1969),1969,253,318,253-318
0,Loyola Law Review,Vol.  30,3 (Summer 1984),1984,619,670,619-670
0,Louisiana Law Review,Vol.  67,2 (Winter 2007),2007,289,306,289-306
0,Loyola Law Review,Vol.  55,2 (Summer 2009),2009,277,330,277-330
0,Loyola Journal of Public Interest Law,Vol.  6,1 (Fall 2004),2004,1,18,1-18
0,Louisiana Law Review,Vol.  36,2 (1975-1976),1975,464,481,464-481
0,Louisiana Law Review,Vol.  75,4 (Summer 2015),2015,971,982,971-982
0,Louisiana Law Review,Vol.  35,2 (1974-1975),1974,349,373,349-373
0,Louisiana Law Review,Vol.  35,2 (1974-1975),1974,461,492,461-492
0,Louisiana Law Review,Vol.  60,2 (Winter 1999),1999,481,512,481-512
0,Louisiana Law Review,Vol.  63,1 (Fall 2002),2002,53,68,53-68
0,Louisiana Law Review,Vol.  65,3 (Spring 2005),2005,1159,1166,1159-1166
0,Journal of Civil Law Studies,Vol.  5,1 (October 2012),2012,7,30,7-30
0,Loyola Law Review,Vol.  31,3 (Fall 1985),1985,415,420,415-420
0,Loyola Law Review,Vol.  31,3 (Fall 1985),1985,639,690,639-690
0,Southern University Law Review,Vol.  35,2 (2008),2008,443,458,443-458
0,Louisiana Law Review,Vol.  61,1 (Fall 2000),2000,135,152,135-152
0,Journal of Civil Law Studies,Vol.  9,1 (2016),2016,1,22,1-22
0,Tulane Law Review,Vol.  65,1,,1,14,1-14
0,Yearbook: Supreme Court Historical Society,Vol.  1980,,,10,24,10-24
0,Nexus - Chapman's Journal of Law & Policy,Vol.  14,1 (2009),2009,3,16,3-16
0,Preview of United States Supreme Court Cases,Vol.  1984-1985,5 (November 23,23,101,104,101-104
0,Preview of United States Supreme Court Cases,Vol.  1985-1986,9 (February 21,21,259,262,259-262
0,Loyola Law Review,Vol.  55,1 (Spring 2009),2009,3,4,3-4
0,Loyola Law Review,Vol.  56,4 (Winter 2010),2010,791,824,791-824
0,Legal Studies Forum,Vol.  32,2 (2008),2008,915,952,915-952
0,Litigation,Vol.  24,4 (Summer 1998),1998,67,76,67-76
0,Louisiana Law Review,Vol.  56,3 (1995-1996),1995,497,510,497-510
0,Oklahoma Law Review,Vol.  31,3 (Summer 1978),1978,590,634,590-634
0,Oklahoma Law Review,Vol.  33,2 (Spring 1980),1980,203,272,203-272
0,Canadian Bar Review,Vol.  63,1 (March 1985),1985,1,58,1-58
0,Tort & Insurance Law Journal,Vol.  31,1 (Fall 1995),1995,73,102,73-102
0,Journal of Law & Education,Vol.  8,1 (January 1979),1979,1,44,1-44
0,Oklahoma Law Review,Vol.  32,2 (Spring 1979),1979,355,370,355-370
0,"Fordham Intellectual Property, Media & Entertainment Law Journal",Vol.  19,1 (Autumn 2008),2008,1,74,1-74
0,Oklahoma Law Review,Vol.  30,4 (Fall 1977),1977,905,921,905-921
0,North Dakota Law Review,Vol.  52,4 (Summer 1976),1976,647,684,647-684
0,Review of Litigation,Vol.  3,2 (Spring 1983),1983,297,340,297-340
0,Temple International and Comparative Law Journal,Vol.  6,2 (Fall 1992),1992,311,364,311-364
0,South African Law Journal,Vol.  107,,,681,683,681-683
0,Canadian Journal of Family Law,Vol.  6,2 (1987),1987,287,326,287-326
0,Indiana Law Journal,Vol.  91,4 (Summer 2016),2016,1105,1142,1105-1142
0,Tort & Insurance Law Journal,Vol.  31,3 (Spring 1996),1996,663,686,663-686
0,Journal of Media Law,Vol.  3,1 (2011),2011,61,88,61-88
0,University of Western Australia Law Review,Vol.  17,1 (June 1987),1987,25,68,25-68
0,Anglo-American Law Review,Vol.  29,4 (October-December 2000),2000,397,453,397-453
0,Howard Journal of Criminal Justice,Vol.  51,2 (May 2012),2012,122,132,122-132
0,Law and Humanities,Vol.  1,1 (2007),2007,1,30,1-30
0,Legal Studies,Vol.  3,1 (March 1983),1983,1,20,1-20
0,New York University Law Review,Vol.  68,2 (May 1993),1993,389,426,389-426
0,Michigan Law Review,Vol.  103,3 (December 2004),2004,397,517,397-517
0,Stanford Law Review,Vol.  48,3 (February 1996),1996,633,676,633-676
0,Modern Law Review,Vol.  47,5 (September 1984),1984,523,534,523-534
0,Columbia Law Review,Vol.  101,8 (December 2001),2001,2033,2084,2033-2084
0,Journal of Legal Education,Vol.  51,1 (2001),2001,15,38,15-38
0,Indiana Law Journal,Vol.  61,3 (1985-1986),1985,331,354,331-354
0,Oxford Journal of Legal Studies,Vol.  4,1 (1984),1984,88,122,88-122
0,Cardozo Law Review,Vol.  22,s 3-4 (March 2001),2001,971,990,971-990
0,Cardozo Law Review,Vol.  16,s 3-4 (January 1995),1995,963,978,963-978
0,University of Miami Law Review,Vol.  57,3 (April 2003),2003,791,826,791-826
0,Social & Legal Studies,Vol.  9,1 (March 2000),2000,143,163,143-163
0,Yale Journal of Law & the Humanities,Vol.  9,2 (Summer 1997),1997,245,296,245-296
0,Cardozo Law Review,Vol.  17,s 4-5 (March 1996),1996,1457,1476,1457-1476
0,Cardozo Law Review,Vol.  20,s 5-6 (May-July 1999),1999,1649,1672,1649-1672
0,Modern Law Review,Vol.  49,5 (September 1986),1986,545,559,545-559
0,Yale Journal of Law & the Humanities,Vol.  16,1 (Winter 2004),2004,199,242,199-242
0,Chicago-Kent Law Review,Vol.  76,2 (2000),2000,751,778,751-778
0,Oxford Journal of Legal Studies,Vol.  12,2 (Summer 1992),1992,195,236,195-236
0,Journal of Legal History,Vol.  12,3 (December 1991),1991,246,267,246-267
0,Law and Literature,Vol.  17,3 (Fall 2005),2005,293,320,293-320
0,Washington and Lee Law Review,Vol.  54,3 (1997),1997,1035,1074,1035-1074
0,Social & Legal Studies,Vol.  1,1 (March 1992),1992,7,28,7-28
0,Modern Law Review,Vol.  66,2 (March 2003),2003,294,307,294-307
0,Journal of Law and Society,Vol.  14,4 (Winter 1987),1987,422,444,422-444
0,Yale Journal of Law & the Humanities,Vol.  24,1 (Winter 2012),2012,141,178,141-178
0,University of Miami Law Review,Vol.  49,3-4 (Spring/Summer 1995),1995,901,916,901-916
0,Law and Literature ,Vol.  15,1 (Spring 2003),2003,23,52,23-52
0,Law & Literature ,Vol.  21,1 (Spring 2009),2009,1,23,1-23
0,New York University Review of Law & Social Change,Vol.  24,2 (1998),1998,183,234,183-234
0,Journal of Law and Society,Vol.  11,2 (Summer 1984),1984,173,206,173-206
0,Journal of Law and Society,Vol.  20,3 (Autumn 1993),1993,276,308,276-308
0,International Journal of Constitutional Law,Vol.  11,1 (January 2013),2013,146,161,146-161
0,Legal Studies,Vol.  6,1 (March 1986),1986,53,69,53-69
0,Cardozo Studies in Law and Literature,Vol.  10,2 (Winter 1998),1998,111,116,111-116
0,Law and Literature,Vol.  14,1 (Spring 2002),2002,103,130,103-130
0,Modern Law Review ,Vol.  72,2 (March 2009),2009,296,312,296-312
0,Modern Law Review,Vol.  53,4 (July 1990),1990,546,563,546-563
0,Journal of Law and Society,Vol.  36,4 (December 2009),2009,460,480,460-480
0,Journal of Law and Society,Vol.  31,1 (March 2004),2004,131,141,131-141
0,Law Text Culture,Vol.  5,,,241,270,241-270
0,Cardozo Law Review,Vol.  31,4 (March 2010),2010,971,978,971-978
0,Law and Social Inquiry,Vol.  23,3 (Summer 1998),1998,707,728,707-728
0,Legal Studies Forum,Vol.  20,2 (1996),1996,195,228,195-228
0,Cardozo Law Review,Vol.  24,3 (March 2003),2003,1309,1360,1309-1360
0,Cardozo Law Review,Vol.  27,2 (November 2005),2005,529,546,529-546
0,Legal Studies,Vol.  3,3 (November 1983),1983,248,266,248-266
0,Social & Legal Studies,Vol.  11,3 (September 2002),2002,425,444,425-444
0,Journal of the History of International Law,Vol.  10,2 (2008),2008,321,342,321-342
0,International Journal of Law in Context,Vol.  1,1 (March 2005),2005,41,60,41-60
0,Law Teacher,Vol.  20,2 (1986),1986,102,109,102-109
0,Oxford Journal of Legal Studies,Vol.  30,,,71,100,71-100
0,Cardozo Law Review,Vol.  15,5 (March 1994),1994,1567,1590,1567-1590
0,Cardozo Arts & Entertainment Law Journal,Vol.  31,3 (2013),2013,601,623,601-623
0,Legal Studies,Vol.  13,3 (November 1993),1993,381,395,381-395
0,Villanova Law Review,Vol.  60,3 (2015),2015,521,548,521-548
0,Cardozo Studies in Law and Literature,Vol.  4,2 (Fall 1992),1992,207,222,207-222
0,Law and Humanities,Vol.  10,1 (Summer 2016),2016,4,30,4-30
0,Buffalo Law Review,Vol.  54,3 (December 2006),2006,833,862,833-862
0,Social & Legal Studies,Vol.  12,1 (March 2003),2003,109,120,109-120
0,Cardozo Women's Law Journal,Vol.  9,2 (2003),2003,435,442,435-442
0,Modern Law Review,Vol.  60,3 (May 1997),1997,428,444,428-444
0,UC Irvine Law Review,Vol.  1,3 (2011),2011,773,812,773-812
0,Rechtsfilosofie en Rechtstheorie,Vol.  23,3 (1994),1994,192,207,192-207
0,Journal of Law and Society,Vol.  31,1 (March 2004),2004,159,162,159-162
0,Law Text Culture,Vol.  22,,,53,66,53-66
0,Law Text Culture,Vol.  14,1 (2010),2010,[xli],383,[xli]-383
0,Law Text Culture,Vol.  21,,,30,53,30-53
0,Law & Society Review,Vol.  32,2 (1998),1998,473,492,473-492
0,Law in Context: A Socio-Legal Journal,Vol.  7,2 (1989),1989,92,99,92-99
0,Law & Justice - The Christian Law Review,Vol.  130/131,,,63,65,63-65
0,German Law Journal,Vol.  6,1 (January 1,1,15,24,15-24
0,Cardozo Law Review,Vol.  29,5 (April 2008),2008,1867,1876,1867-1876
0,Cardozo Law Review,Vol.  28,3 (December 2006),2006,1025,1054,1025-1054
0,Cardozo Law Review,Vol.  27,2 (November 2005),2005,801,814,801-814
0,Law and Humanities,Vol.  2,2 (2008),2008,213,232,213-232
0,Law and Humanities,Vol.  11,1 (Summer 2017),2017,137,155,137-155
0,Law & Literature,Vol.  29,2 (Summer 2017),2017,193,222,193-222
0,Social & Legal Studies,Vol.  17,1 (March 2008),2008,105,108,105-108
0,Social & Legal Studies,Vol.  15,1 (March 2006),2006,129,144,129-144
0,Social & Legal Studies,Vol.  4,,,537,539,537-539
0,Law & Literature,Vol.  30,3 (Fall 2018),2018,409,422,409-422
0,Law & Literature,Vol.  26,2 (2014),2014,255,256,255-256
0,Nevada Law Journal,Vol.  10,3 (Summer 2010),2010,607,629,607-629
0,Droit et Societe,Vol.  13,,,321,342,321-342
0,New York Law School Law Review,Vol.  57,1 (2012-2013),2012,133,152,133-152
0,Social & Legal Studies,Vol.  1,3 (September 1992),1992,422,429,422-429
0,Virginia Journal of International Law,Vol.  35,1 (Fall 1994),1994,121,178,121-178
0,Connecticut Law Review,Vol.  29,4 (Summer 1997),1997,1627,1646,1627-1646
0,University of Colorado Law Review,Vol.  70,4 (Fall 1999),1999,1223,1276,1223-1276
0,Emory Law Journal ,Vol.  46,4 (Fall 1997),1997,1411,1486,1411-1486
0,Ohio State Law Journal,Vol.  63,2 (2002),2002,649,730,649-730
0,Georgetown Immigration Law Journal,Vol.  16,2 (Winter 2002),2002,339,364,339-364
0,Texas Law Review,Vol.  79,5 (April 2001),2001,961,1036,961-1036
0,Fordham Law Review,Vol.  66,2 (November 1997),1997,567,596,567-596
0,Virginia Law Review,Vol.  72,4 (May 1986),1986,813,850,813-850
0,Cardozo Law Review,Vol.  18,3 (December 1996),1996,957,970,957-970
0,Stanford Law Review,Vol.  51,3 (February 1999),1999,597,640,597-640
0,Stanford Law Review,Vol.  55,5 (May 2003),2003,1999,2028,1999-2028
0,DePaul Law Review,Vol.  42,4 (Summer 1993),1993,1209,1232,1209-1232
0,American Journal of International Law,Vol.  105,4 (October 2011),2011,694,746,694-746
0,Georgetown Immigration Law Journal,Vol.  13,4 (Summer 1999),1999,479,520,479-520
0,Chicago Journal of International Law,Vol.  3,1 (Spring 2002),2002,161,170,161-170
0,New York University Law Review,Vol.  68,6 (December 1993),1993,1338,1366,1338-1366
0,New York University Journal of International Law and Politcs,Vol.  32,2 (Winter 2000),2000,567,590,567-590
0,Law and Contemporary Problems,Vol.  67,4 (Autumn 2004),2004,195,220,195-220
0,Hofstra Law and Policy Symposium,Vol.  2,,,19,36,19-36
0,Foreign Affairs,Vol.  79,6 (November/December 2000),2000,9,15,9-15
0,Vanderbilt Journal of Transnational Law,Vol.  49,4 (October 2016),2016,885,930,885-930
0,New York University Law Review,Vol.  81,1 (April 2006),2006,207,233,207-233
0,William and Mary Law Review,Vol.  37,2 (Winter 1996),1996,723,748,723-748
0,William & Mary Bill of Rights Journal,Vol.  21,3 (March 2013),2013,899,924,899-924
0,Georgia Journal of International and Comparative Law,Vol.  34,2 (2006),2006,445,462,445-462
0,University of Pennsylvania Law Review PENNumbra,Vol.  161,,,100,117,100-117
0,Virginia Journal of International Law,Vol.  27,2 (Winter 1987),1987,343,368,343-368
0,Michigan Law Review,Vol.  101,6 (May 2003),2003,1492,1511,1492-1511
0,Fordham Law Review,Vol.  82,5 (April 2014),2014,2169,2188,2169-2188
0,Missouri Law Review,Vol.  73,4 (Fall 2008 ),2008,1029,1040,1029-1040
0,Berkeley Journal of International Law,Vol.  31,1 (2013),2013,307,322,307-322
0,American Journal of International Law,Vol.  100,4 (October 2006),2006,888,895,888-895
0,International Journal of Constitutional Law,Vol.  8,1 (2010),2010,111,130,111-130
0,AJIL Unbound,Vol.  111,,,1,2,1-2
0,Fordham Urban Law Journal,Vol.  37,2 (April 2010),2010,559,572,559-572
0,Vanderbilt Journal of Transnational Law,Vol.  46,4 (October 2013),2013,1101,1118,1101-1118
0,Wayne Law Review,Vol.  51,3 (Fall 2005),2005,1261,1270,1261-1270
0,Chicago Journal of International Law,Vol.  2,2 (Fall 2001),2001,363,370,363-370
0,San Diego Law Review,Vol.  25,2 (March/April 1988),1988,281,300,281-300
0,AJIL Unbound,Vol.  111,,,3,7,3-7
0,AJIL Unbound,Vol.  109,,,22,27,22-27
0,American Society of International Law Proceedings,Vol.  94,,,140,140,140-140
0,Berkeley Journal of International Law,Vol.  21,1 (2003),2003,146,151,146-151
0,American Society of International Law Proceedings,Vol.  95,,,50,51,50-51
0,American Journal of International Law,Vol.  110,1 (January 2016),2016,148,151,148-151
0,Temple International & Comparative Law Journal,Vol.  32,1 (Spring 2018),2018,97,104,97-104
0,,,,,,,
0,Immigration and Nationality Law Review,Vol.  18,,,491,566,491-566
0,Michigan Journal of International Law,Vol.  38,2 (Winter 2017),2017,167,192,167-192
0,American Society of International Law Proceedings,Vol.  101,,,89,91,89-91
0,Willamette Journal of International Law and Dispute Resolution,Vol.  20,s 1 & 2 (2012),2012,79,90,79-90
0,Insights on Law and Society,Vol.  16,3 (Spring 2016),2016,4,9,4-9
0,In Defense of the Alien,Vol.  18,,,91,97,91-97
0,American Society of International Law Proceedings,Vol.  93,,,246,246,246-246
0,International Migration Review,Vol.  35,1 (Spring 2001),2001,327,328,327-328
0,American Society of International Law Proceedings,Vol.  106,1 (March 28-31,2831,61,61,61-61
0,AJIL Unbound,Vol.  111,,,479,480,479-480
0,AJIL Unbound,Vol.  111,,,134,135,134-135
0,International Migration Review,Vol.  33,2 (Summer 1999),1999,497,498,497-498
0,Michigan Law Review First Impressions,Vol.  107,,,42,48,42-48
0,Immigration and Nationality Law Review,Vol.  29,1 (2008),2008,615,622,615-622
0,American Journal of International Law,Vol.  113,1 (January 2019),2019,109,116,109-116
0,Clinical Law Review,Vol.  7,1 (Fall 2000),2000,1,76,1-76
0,Wisconsin Law Review,Vol.  2006,2 (2006),2006,399,430,399-430
0,Tulane Law Review ,Vol.  74,1 (November 1999),1999,235,284,235-284
0,Tennessee Law Review,Vol.  75,2 (Winter 2008),2008,183,232,183-232
0,Fordham Law Review,Vol.  71,5 (April 2003),2003,1971,2050,1971-2050
0,Clinical Law Review,Vol.  9,1 (Fall 2002),2002,493,578,493-578
0,Georgetown Journal of Legal Ethics,Vol.  15,2 (Winter 2002),2002,313,396,313-396
0,Clinical Law Review,Vol.  1,2 (Fall 1994),1994,401,410,401-410
0,Clinical Law Review,Vol.  11,1 (Fall 2004),2004,49,114,49-114
0,Clinical Law Review,Vol.  2,2 (Spring 1996),1996,385,412,385-412
0,William Mitchell Law Review,Vol.  30,1 (2003),2003,35,50,35-50
0,Boston College Journal of Law & Social Justice,Vol.  32,2 (Spring 2012),2012,309,330,309-330
0,South Texas Law Review,Vol.  45,4 (Fall 2004),2004,815,842,815-842
0,South Carolina Law Review,Vol.  52,3 (Spring 2001),2001,667,696,667-696
0,Clinical Law Review,Vol.  4,2 (Spring 1998),1998,531,538,531-538
0,Missouri Law Review,Vol.  75,3 (Summer 2010),2010,771,792,771-792
0,Clinical Law Review,Vol.  10,2 (Spring 2004),2004,681,722,681-722
0,Clinical Law Review,Vol.  13,1 (Fall 2006),2006,417,458,417-458
0,Georgetown Journal of Legal Ethics,Vol.  7,4 (Spring 1994),1994,987,1010,987-1010
0,Case Western Reserve Law Review,Vol.  57,3 (Spring 2007),2007,619,650,619-650
0,Loyola of Los Angeles Law Review,Vol.  37,3 (Winter 2004),2004,765,818,765-818
0,Journal of Legal Education ,Vol.  59,1 (August 2009),2009,97,124,97-124
0,Washington University Journal of Law & Policy,Vol.  37,,,205,226,205-226
0,Criminal Justice,Vol.  24,2 (Summer 2009),2009,42,56,42-56
0,Mississippi Law Journal,Vol.  74,4 (Spring 2005),2005,955,982,955-982
0,Case Western Reserve Law Review,Vol.  61,4 (Summer 2011),2011,1087,1108,1087-1108
0,Criminal Justice,Vol.  25,3 (Fall 2010 ),2010,36,39,36-39
0,Criminal Justice,Vol.  21,1 (Spring 2006),2006,36,39,36-39
0,QLR,Vol.  21,4 (2003),2003,961,972,961-972
0,Akron Law Review,Vol.  47,1 (2014),2014,177,204,177-204
0,Criminal Justice ,Vol.  22,2 (Summer 2007),2007,42,44,42-44
0,Criminal Justice,Vol.  23,2 (Summer 2008),2008,46,49,46-49
0,Kansas Journal of Law & Public Policy,Vol.  24,3 (Summer 2015),2015,518,538,518-538
0,Iowa Law Review,Vol.  99,5 (July 2014),2014,2103,2130,2103-2130
