,Journal,Vol,Issue,Issue Year,First Page,Last Page,Pages
0,Michigan Law Review,Vol.  111,7 (May 2013),2013,1221,1282,1221-1282
0,Alabama Law Review,Vol.  66,2 (2014),2014,253,272,253-272
0,Arizona Law Review ,Vol.  50,1 (2008),2008,15,24,15-24
0,Brigham Young University Law Review,Vol.  2012,6 (2012),2012,1791,1818,1791-1818
0,Georgia Law Review,Vol.  48,3 (Spring 2014),2014,705,728,705-728
0,Virginia Journal of Social Policy & the Law,Vol.  23,2 (Spring 2016),2016,155,178,155-178
0,Brigham Young University Law Review,Vol.  2010,6 (2010),2010,2045,2070,2045-2070
0,UCLA Law Review,Vol.  60,4 (April 2013),2013,884,949,884-949
0,Arizona State Law Journal,Vol.  49,4 (Winter 2017),2017,1301,1368,1301-1368
0,First Amendment Law Review,Vol.  15,2 (2017),2017,258,287,258-287
0,Northwestern University Law Review,Vol.  112,3 (2017),2017,567,596,567-596
0,Northwestern University Law Review Online,Vol.  112,,,47,74,47-74
0,Northwestern University Law Review Online,Vol.  111,,,197,230,197-230
0,University of Colorado Law Review,Vol.  90,2 (2019),2019,499,550,499-550
0,Missouri Law Review,Vol.  83,4 (Fall 2018),2018,939,970,939-970
0,Northwestern University Law Review,Vol.  111,4 (2017),2017,1185,1204,1185-1204
0,Harvard Law Review Forum,Vol.  127,,,362,366,362-366
0,SMU Law Review,Vol.  61,1 (Winter 2008),2008,133,158,133-158
0,Washington University Law Review,Vol.  87,5 (2010),2010,979,1042,979-1042
0,California Law Review,Vol.  96,3 (June 2008),2008,801,838,801-838
0,New York University Law Review,Vol.  86,5 (November 2011),2011,1361,1443,1361-1443
0,Fordham Urban Law Journal,Vol.  37,2 (April 2010),2010,573,598,573-598
0,North Carolina Law Review,Vol.  92,1 (December 2013),2013,1,74,1-74
0,New York University Journal of Legislation and Public Policy,Vol.  8,1 (2004),2004,35,62,35-62
0,Wayne Law Review,Vol.  55,4 (Winter 2009),2009,1683,1724,1683-1724
0,Oklahoma Law Review,Vol.  68,1 (Fall 2015),2015,137,164,137-164
0,Fordham Law Review,Vol.  85,4 (March 2017),2017,1673,1724,1673-1724
0,Southern California Law Review,Vol.  83,3 (March 2010),2010,473,494,473-494
0,Chicago-Kent Law Review,Vol.  90,2 (2015),2015,525,562,525-562
0,Fordham Law Review,Vol.  86,6 (May 2018),2018,2717,2726,2717-2726
0,UC Davis Law Review,Vol.  45,5 (June 2012),2012,1623,1636,1623-1636
0,Minnesota Law Review,Vol.  103,3 (February 2019),2019,1209,1284,1209-1284
0,U.C. Davis Law Review,Vol.  52,1 (November 2018),2018,549,570,549-570
0,Harvard Law Review Forum,Vol.  131,6 (April 2018),2018,127,153,127-153
0,Immigration and Nationality Law Review,Vol.  32,,,667,752,667-752
0,Immigration and Nationality Law Review,Vol.  38,,,665,718,665-718
0,Immigration and Nationality Law Review,Vol.  38,,,751,756,751-756
0,Columbia Law Review,Vol.  119,3 (April 2019),2019,837,894,837-894
0,Health Matrix: Journal of Law-Medicine,Vol.  16,2 (2006),2006,723,784,723-784
0,Rutgers Law Review,Vol.  59,3 (Spring 2007),2007,429,496,429-496
0,Journal of Legal Medicine,Vol.  32,1 (January-March 2011),2011,77,92,77-92
0,Annals of Health Law,Vol.  19,1 (2009-2010),2009,57,62,57-62
0,Health Matrix: Journal of Law-Medicine,Vol.  25,,,1,32,1-32
0,DePaul Law Review,Vol.  53,3 (Spring 2004),2004,1127,1154,1127-1154
0,Temple Law Review,Vol.  82,5 (Spring-Summer 2010),2010,1177,1204,1177-1204
0,DePaul Journal of Health Care Law,Vol.  9,2 (2005),2005,971,1004,971-1004
0,American Journal of Law & Medicine,Vol.  42,4 (November 2016),2016,797,834,797-834
0,Annals of Health Law,Vol.  17,2 (Summer 2008),2008,i,x,i-x
0,Human Rights,Vol.  43,3 (2018),2018,75,77,75-77
0,Florida State University Law Review,Vol.  26,1 (Fall 1998),1998,49,96,49-96
0,Emory International Law Review,Vol.  17,2 (Summer 2003),2003,819,918,819-918
0,Singapore Journal of International & Comparative Law,Vol.  7,2 (2003),2003,315,385,315-385
0,University of Ottawa Law & Technology Journal,Vol.  1,,,125,148,125-148
0,University of Pennsylvania Journal of International Law,Vol.  35,4 (Summer 2014),2014,1121,1138,1121-1138
0,William Mitchell Law Review,Vol.  30,5 (2004),2004,1633,1658,1633-1658
0,Fordham Law Review,Vol.  77,5 (April 2009),2009,2379,2410,2379-2410
0,Boston College Law Review,Vol.  44,2 (March 2003),2003,545,576,545-576
0,University of Pennsylvania Journal of International Law,Vol.  36,1 (Fall 2014),2014,191,268,191-268
0,Minnesota Law Review,Vol.  96,4 (April 2012),2012,1362,1481,1362-1481
0,Vanderbilt Journal of Entertainment & Technology Law,Vol.  18,2 (Winter 2016),2016,331,362,331-362
0,African Yearbook of International Law ,Vol.  12,,,207,254,207-254
0,Washburn Law Journal,Vol.  58,2 (Spring 2019),2019,271,322,271-322
0,,,,,,,
0,Antitrust Bulletin,Vol.  48,4 (Winter 2003),2003,921,946,921-946
0,Michigan Telecommunications and Technology Law Review,Vol.  22,1 (Fall 2015),2015,143,154,143-154
0,New York University Journal of International Law and Politics,Vol.  51,1 (Fall 2018),2018,1,68,1-68
0,Vanderbilt Journal of Entertainment & Technology Law,Vol.  21,3 (Spring 2019),2019,689,736,689-736
0,Florida Tax Review,Vol.  8,7 (2007),2007,599,628,599-628
0,California Law Review,Vol.  99,4 (August 2011),2011,975,1036,975-1036
0,Duke Law Journal,Vol.  62,7 (April 2013),2013,1267,1348,1267-1348
0,Yale Law Journal,Vol.  121,5 (March 2012),2012,1014,1117,1014-1117
0,New York University Law Review ,Vol.  84,6 (December 2009),2009,1540,1622,1540-1622
0,Tax Law Review ,Vol.  62,1 (Fall 2008),2008,1,66,1-66
0,Boston College Law Review,Vol.  49,5 (November 2008),2008,1277,1326,1277-1326
0,Southern California Law Review,Vol.  89,2 (January 2016),2016,169,240,169-240
0,Tax Law Review ,Vol.  59,1 (Fall 2005),2005,65,132,65-132
0,Columbia Journal of European Law,Vol.  14,1 (Winter 2007/2008),2007,63,98,63-98
0,Columbia Journal of Transnational Law,Vol.  46,1 (2007),2007,72,132,72-132
0,Tax Law Review,Vol.  67,3 (Spring 2014),2014,375,[ii],375-[ii]
0,University of Pennsylvania Law Review Online,Vol.  163,,,267,284,267-284
0,Virginia Law Review,Vol.  103,2 (April 2017),2017,309,354,309-354
0,University of Pennsylvania Law Review Online,Vol.  164,,,163,178,163-178
0,Administrative & Regulatory Law News,Vol.  38,1 (Fall 2012),2012,2,3,2-3
0,Administrative & Regulatory Law News,Vol.  38,1 (Fall 2012),2012,12,12,12-12
0,Intertax,Vol.  46,10 (October 2018),2018,810,819,810-819
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2010,,,[25],[26],[25]-[26]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2012,,,[43],[44],[43]-[44]
0,Yale Law Journal Forum,Vol.  123,,,[i],[viii],[i]-[viii]
0,Florida Law Review,Vol.  53,1 (January 2001),2001,107,182,107-182
0,Journal of the Copyright Society of the U.S.A.,Vol.  49,2 (Winter 2001),2001,585,[ii],585-[ii]
0,Journal of Technology Law & Policy,Vol.  13,1 (June 2008),2008,1,40,1-40
0,Chapman Law Review,Vol.  18,3 (Summer 2015),2015,677,734,677-734
0,Saint Louis University Law Journal,Vol.  59,1 (Fall 2014),2014,1,44,1-44
0,"Minnesota Journal of Law, Science & Technology",Vol.  10,2 (2009),2009,567,590,567-590
0,Washington Law Review,Vol.  92,1 (March 2017),2017,145,212,145-212
0,Akron Law Review,Vol.  50,4 (2016),2016,637,698,637-698
0,Journal of the Copyright Society of the U.S.A.,Vol.  54,4 (Summer 2007),2007,771,798,771-798
0,Missouri Law Review,Vol.  76,3 (Summer 2011),2011,733,762,733-762
0,Albany Law Review,Vol.  75,1 (2011/2012),2011,279,304,279-304
0,Tennessee Law Review ,Vol.  76,1 (Fall 2008),2008,33,66,33-66
0,University of Colorado Law Review,Vol.  85,2 (2014),2014,313,376,313-376
0,Florida State University Law Review,Vol.  42,1 (Fall 2014),2014,197,254,197-254
0,Journal of Dispute Resolution,Vol.  2003,2 (2003),2003,463,504,463-504
0,Southern Illinois University Law Journal ,Vol.  31,2 (Winter 2007),2007,325,362,325-362
0,Lewis & Clark Law Review,Vol.  11,3 (Fall 2007),2007,605,632,605-632
0,McGeorge Law Review,Vol.  38,3 (2007),2007,653,678,653-678
0,Akron Intellectual Property Journal,Vol.  7,1 (2014),2014,39,60,39-60
0,Texas Intellectual Property Law Journal ,Vol.  18,2 (Winter 2010),2010,297,332,297-332
0,Gonzaga Law Review,Vol.  47,2 (2011-2012),2011,429,492,429-492
0,Texas Journal on Civil Liberties & Civil Rights,Vol.  9,1 (Winter 2003),2003,45,92,45-92
0,New York City Law Review,Vol.  13,1 (Winter 2009),2009,33,72,33-72
0,Hastings Race and Poverty Law Journal,Vol.  9,2 (Winter 2012),2012,191,264,191-264
0,Harvard National Security Journal,Vol.  5,1 (2014),2014,147,224,147-224
0,Connecticut Journal of International Law,Vol.  30,1 (Fall 2014),2014,1,28,1-28
0,Human Rights Brief,Vol.  19,3 (Spring 2012),2012,2,60,2-60
0,ILSA Journal of International & Comparative Law,Vol.  10,1 (Fall 2003),2003,1,34,1-34
0,George Washington International Law Review,Vol.  45,1 (2013),2013,1,84,1-84
0,Texas International Law Journal,Vol.  52,2 (Summer 2017),2017,255,280,255-280
0,Michigan Journal of Race & Law,Vol.  20,1 (Fall 2014),2014,1,64,1-64
0,Penn State Law Review,Vol.  120,3 (Winter 2016),2016,667,736,667-736
0,Brigham Young University Law Review,Vol.  2017,4 (2017),2017,779,838,779-838
0,"Journal of Gender, Race, and Justice",Vol.  18,2 (Spring 2016),2016,389,398,389-398
0,Nebraska Law Review,Vol.  95,2 (2016),2016,307,365,307-365
0,Texas A&M Law Review,Vol.  2,4 (Spring 2015),2015,791,796,791-796
0,Transnational Law and Contemporary Problems,Vol.  24,2 (Fall 2015),2015,341,352,341-352
0,Washington and Lee Law Review,Vol.  75,3 (Summer 2018),2018,1573,1638,1573-1638
0,Tulsa Law Review,Vol.  52,2 (Winter 2017),2017,395,[ii],395-[ii]
0,Northwestern Journal of International Law & Business,Vol.  31,2 (Spring 2011),2011,261,312,261-312
0,Harvard International Law Journal,Vol.  46,1 (Winter 2005),2005,279,294,279-294
0,Georgia Journal of International and Comparative Law,Vol.  39,1 (2010),2010,121,184,121-184
0,Catholic University Law Review,Vol.  61,2 (Spring 2012),2012,325,380,325-380
0,Rutgers University Law Review,Vol.  67,4 (Summer 2015),2015,1001,1060,1001-1060
0,North Carolina Journal of International Law,Vol.  41,4 (Summer 2016),2016,691,740,691-740
0,Tulane Law Review,Vol.  90,4 (March 2016),2016,903,972,903-972
0,Duke Journal of Comparative and International Law,Vol.  23,1 (Fall 2012),2012,63,120,63-120
0,American Journal of Law & Medicine,Vol.  44,2-3 (2018),2018,181,196,181-196
0,Michigan Journal of International Law,Vol.  35,4 (Summer 2014),2014,715,772,715-772
0,Notre Dame Journal of International & Comparative Law,Vol.  3,1 (2013),2013,73,120,73-120
0,"Journal of Law, Medicine and Ethics",Vol.  42,4 (Winter 2014),2014,442,454,442-454
0,American Journal of Law & Medicine,Vol.  41,s 2 & 3 (2015),2015,406,421,406-421
0,Florida Journal of International Law,Vol.  26,2 (August 2014),2014,223,270,223-270
0,Tulane Journal of International and Comparative Law,Vol.  24,1 (Winter 2015),2015,131,142,131-142
0,Yale Journal of Law and Technology,Vol.  20,,,1,73,1-73
0,Baylor Law Review,Vol.  68,2 (Spring 2016),2016,265,334,265-334
0,Berkeley Journal of International Law,Vol.  32,1 (2014),2014,144,194,144-194
0,Food and Drug Law Journal,Vol.  72,2 (2017),2017,262,294,262-294
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2019,,,1,2,1-2
0,Arkansas Law Review,Vol.  70,3 (2017),2017,707,744,707-744
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2018,,,1,1,1-1
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2017,,,1,2,1-2
0,"Journal of Law, Medicine and Ethics",Vol.  45,4 (Winter 2017),2017,558,568,558-568
0,Annals of Health Law,Vol.  26,2 (Summer 2017),2017,20,32,20-32
0,Annals of Health Law,Vol.  28,1 (Winter 2019),2019,101,126,101-126
0,Food and Drug Law Journal,Vol.  71,2 (2016),2016,300,[ii],300-[ii]
0,Marquette Law Review,Vol.  99,2 (Winter 2015),2015,239,282,239-282
0,University of Chicago Law Review,Vol.  77,3 (Summer 2010),2010,1275,1334,1275-1334
0,Vanderbilt Law Review,Vol.  68,4 (May 2015),2015,997,1054,997-1054
0,UCLA Law Review,Vol.  63,3 (2016),2016,530,593,530-593
0,University of Chicago Law Review,Vol.  72,4 (Fall 2005),2005,1299,1330,1299-1330
0,Duke Law Journal,Vol.  63,5 (February 2014),2014,1091,1152,1091-1152
0,Harvard Law Review,Vol.  131,2 (December 2017),2017,417,482,417-482
0,Virginia Law Review,Vol.  102,3 (May 2016),2016,687,764,687-764
0,Columbia Law Review,Vol.  110,4 (May 2010),2010,1172,1192,1172-1192
0,Cornell Law Review,Vol.  97,4 (May 2012),2012,753,800,753-800
0,Vanderbilt Law Review En Banc,Vol.  67,,,1,18,1-18
0,Oxford Journal of Legal Studies,Vol.  38,1 (Spring 2018),2018,71,89,71-89
0,Notre Dame Law Review,Vol.  93,5 (May 2018),2018,1793,1796,1793-1796
0,Law and Contemporary Problems,Vol.  77,4 (2014),2014,147,170,147-170
0,Yale Human Rights & Development Law Journal,Vol.  17,,,39,73,39-73
0,Temple International & Comparative Law Journal,Vol.  27,2 (Fall 2013),2013,399,416,399-416
0,European Journal of International Law,Vol.  24,1 (2013),2013,227,234,227-234
0,Harvard Law Review,Vol.  129,8 (June 2016),2016,2164,2190,2164-2190
0,AJIL Unbound,Vol.  110,,,258,262,258-262
0,International Criminal Law Review,Vol.  14,4-5 (2014),2014,717,737,717-737
0,Journal of International Law and International Relations,Vol.  13,1 (Spring 2017),2017,26,28,26-28
0,Harvard Law Review Forum,Vol.  128,,,49,55,49-55
0,Journal of Church and State,Vol.  60,2 (Spring 2018),2018,325,326,325-326
0,Law and History Review,Vol.  33,1 (February 2015),2015,269,ii,269-ii
0,King's Law Journal,Vol.  28,1 (2017),2017,1,5,1-5
0,King's Law Journal,Vol.  28,1 (2017),2017,27,34,27-34
0,Sur - International Journal on Human Rights,Vol.  20,,,57,66,57-66
0,Law and Contemporary Problems,Vol.  81,4 (2018),2018,121,138,121-138
0,South Dakota Law Review,Vol.  43,2 (Spring 1998),1998,381,437,381-437
0,Natural Resources & Environment,Vol.  14,3 (Winter 2000),2000,162,165,162-165
0,Natural Resources & Environment,Vol.  14,3 (Winter 2000),2000,211,214,211-214
0,Arizona State Law Journal,Vol.  32,3 (Fall 2000),2000,941,1050,941-1050
0,University of Colorado Law Review,Vol.  73,2 (2002),2002,413,520,413-520
0,Alabama Law Review,Vol.  59,3 (2008),2008,679,746,679-746
0,SMU Law Review,Vol.  60,- 4 (Fall 2007),2007,1471,1538,1471-1538
0,Nebraska Law Review,Vol.  83,2 (2004),2004,305,361,305-361
0,University of Illinois Law Review,Vol.  2000,4 (2000),2000,1233,1286,1233-1286
0,Idaho Law Review,Vol.  38,2 (2002),2002,473,504,473-504
0,Environmental Law,Vol.  44,2 (Spring 2014),2014,497,548,497-548
0,Wake Forest Law Review,Vol.  52,1 (2017),2017,193,240,193-240
0,"Toledo Journal of Great Lakes' Law, Science & Policy",Vol.  2,2 (Spring 2000),2000,207,244,207-244
0,Nebraska Lawyer,Vol.  2007,3 (March 2007),2007,5,12,5-12
0,Georgetown Environmental Law Review,Vol.  31,3 (Spring 2019),2019,509,562,509-562
0,Environmental Law,Vol.  34,4 (Fall 2004),2004,1015,1090,1015-1090
0,Nebraska Law Review ,Vol.  87,4 (2009),2009,893,949,893-949
0,Houston Law Review ,Vol.  45,5 (Winter 2009),2009,1659,1736,1659-1736
0,Florida Law Review,Vol.  59,3 (July 2007),2007,599,630,599-630
0,Nevada Law Journal,Vol.  8,3 (Spring 2008),2008,994,1030,994-1030
0,Notre Dame Law Review,Vol.  88,5 (June 2013),2013,2323,2398,2323-2398
0,Environmental Law,Vol.  42,1 (Winter 2012),2012,313,374,313-374
0,Nebraska Law Review,Vol.  91,4 (2013),2013,805,865,805-865
0,"Toledo Journal of Great Lakes' Law, Science & Policy",Vol.  4,2 (Spring 2002),2002,289,310,289-310
0,Natural Resources & Environment,Vol.  18,2 (Fall 2003),2003,8,13,8-13
0,University of Denver Water Law Review,Vol.  16,2 (Spring 2013),2013,261,294,261-294
0,Environmental Law,Vol.  47,4 (Fall 2017),2017,797,936,797-936
0,George Washington Journal of Energy and Environmental Law,Vol.  2,2 (Summer 2011),2011,62,70,62-70
0,George Washington Journal of Energy and Environmental Law,Vol.  4,1 (Winter 2013),2013,1,24,1-24
0,Natural Resources & Environment,Vol.  24,3 (Winter 2010),2010,20,25,20-25
0,University of Toledo Law Review,Vol.  47,1 (Fall 2015),2015,73,88,73-88
0,Drake Journal of Agricultural Law,Vol.  16,1 (Spring 2011),2011,89,116,89-116
0,Natural Resources & Environment,Vol.  33,3 (Winter 2019),2019,43,47,43-47
0,University of Pennsylvania Law Review,Vol.  157,4 (April 2009),2009,1017,1074,1017-1074
0,Minnesota Law Review,Vol.  95,3 (2011),2011,904,952,904-952
0,Stanford Law Review,Vol.  65,2 (February 2013),2013,241,278,241-278
0,Connecticut Law Review,Vol.  41,1 (November 2008),2008,161,210,161-210
0,Yale Law Journal,Vol.  109,4 (2000),2000,783,816,783-816
0,SMU Law Review,Vol.  61,4 (Fall 2008),2008,1525,1556,1525-1556
0,Boston College Law Review,Vol.  53,5 (November 2012),2012,1657,1694,1657-1694
0,Tax Law Review,Vol.  70,2 (Winter 2017),2017,377,ii,377-ii
0,Tax Law Review,Vol.  64,1 (Fall 2010),2010,37,62,37-62
0,Florida Tax Review,Vol.  21,1 (2017),2017,60,80,60-80
0,Iowa Law Review Bulletin,Vol.  98,,,42,54,42-54
0,Columbia Law Review,Vol.  100,5 (June 2000),2000,1281,1326,1281-1326
0,Yale Law Journal,Vol.  126,2 (2016),2016,262,345,262-345
0,Northwestern University Law Review,Vol.  109,1 (Fall 2014),2014,269,284,269-284
0,Fordham Law Review,Vol.  83,5 (April 2015),2015,2655,2704,2655-2704
0,Northwestern University Law Review Online ,Vol.  109,,,27,40,27-40
0,St. John's Law Review,Vol.  85,3 (Summer 2011),2011,925,1010,925-1010
0,University of Cincinnati Law Review,Vol.  82,4 (Summer 2014),2014,1149,1200,1149-1200
0,Advocate (Idaho State Bar),Vol.  59,8 (August 2016),2016,23,25,23-25
0,Business Lawyer,Vol.  74,2 (Spring 2019),2019,329,350,329-350
0,Washington and Lee Law Review,Vol.  75,1 (Winter 2018),2018,565,576,565-576
0,Virginia Law Review Online,Vol.  105,,,18,36,18-36
0,University of Pennsylvania Law Review,Vol.  159,2 (January 2011),2011,411,492,411-492
0,University of Miami Law Review,Vol.  63,4 (July 2009),2009,1041,1110,1041-1110
0,North Carolina Law Review,Vol.  89,5 (June 2011),2011,1683,1776,1683-1776
0,Washington University Law Review,Vol.  90,1 (2012),2012,63,140,63-140
0,Journal of Corporation Law,Vol.  37,3 (Spring 2012),2012,621,674,621-674
0,University of Memphis Law Review,Vol.  39,4 (Summer 2009),2009,881,930,881-930
0,Brooklyn Journal of International Law,Vol.  35,3 (2010),2010,665,706,665-706
0,Minnesota Law Review,Vol.  98,1 (November 2013),2013,265,355,265-355
0,Review of Banking and Financial Law,Vol.  31,1 (Fall 2011),2011,113,198,113-198
0,Cornell Law Review,Vol.  102,5 (July 2017),2017,1143,1218,1143-1218
0,North Carolina Banking Institute,Vol.  13,1 (March 2009 ),2009,157,166,157-166
0,Theoretical Inquiries in Law,Vol.  15,1 (January 2014),2014,53,76,53-76
0,North Carolina Banking Institute,Vol.  15,,,83,98,83-98
0,Washington University Law Review,Vol.  93,1 (2015),2015,103,176,103-176
0,Alabama Law Review,Vol.  68,4 (2017),2017,1029,1070,1029-1070
0,Seattle University Law Review,Vol.  39,2 (Winter 2016),2016,453,500,453-500
0,Cornell Journal of Law and Public Policy,Vol.  27,3 (Spring 2018),2018,797,840,797-840
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2012,,,[137],[138],[137]-[138]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2014,,,[158],[159],[158]-[159]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2015,,,[6],[7],[6]-[7]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2016,,,[1],[2],[1]-[2]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2017,,,[43],[45],[43]-[45]
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2018,,,1,1,1-1
0,Journal of Corporation Law,Vol.  43,3 (Spring 2018),2018,437,492,437-492
0,Jotwell: The Journal of Things We Like (Lots),Vol.  2019,,,1,1,1-1
0,Michigan Law Review,Vol.  109,1 (October 2010),2010,53,90,53-90
0,Virginia Law Review,Vol.  97,1 (March 2011),2011,1,60,1-60
0,Stanford Law Review ,Vol.  61,1 (October 2008),2008,1,36,1-36
0,Northwestern University Law Review,Vol.  102,1 (2008),2008,55,90,55-90
0,University of Pennsylvania Law Review,Vol.  158,2 (January 2010),2010,441,472,441-472
